Order Date,Order ID,Invoice Number,Order Number,Order Type,Order Employee ID,Order Employee Name,Order Employee Custom ID,Note,Currency,Tax Amount,Tip,Service Charge,Credit Surcharge,Discount,Order Total,Payments Total,Payment Note,Refunds Total,Refund Credit Surcharge,Manual Refunds Total,Tender,Credit Card Auth Code,Credit Card Transaction ID,Order Payment State
20-Aug-2022 06:08 PM EDT,BFEM3YR9GCZZJ,,68,,999VWR115M848,MICHAEL KOCAK,,,USD,2.39,6.28,,0.00,0.00,31.39,31.39,,0.00,0.00,0.00,Credit Card,08006P,223200503984,Paid
20-Aug-2022 06:05 PM EDT,4XMCJ4NX6TEEC,,67,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
20-Aug-2022 05:51 PM EDT,EBYCMK1P78MT2,,66,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,09425D,223200503967,Paid
20-Aug-2022 05:49 PM EDT,XYZ6AE05A5WJG,,65,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,77852Z,223200503950,Paid
20-Aug-2022 05:46 PM EDT,GTQ1TJ3E3W7SR,,64,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,5.52,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Credit Card,34315D,223200503933,Paid
20-Aug-2022 05:39 PM EDT,J4X160RH720Z2,,63,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,0.00,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Cash,,,Paid
20-Aug-2022 05:36 PM EDT,ZBVNQMTQZKEYP,,62,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.65,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,024784,223200503916,Paid
20-Aug-2022 05:35 PM EDT,QG25CWY06E4FW,,61,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,2.00,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Debit Card,002561,223200503899,Paid
20-Aug-2022 05:20 PM EDT,J1P02MFAJFB4C,,60,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
20-Aug-2022 05:19 PM EDT,K245PSTXD56KA,,59,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,002538,223200503882,Paid
20-Aug-2022 05:16 PM EDT,33RJYZBRRVZVW,,58,,999VWR115M848,MICHAEL KOCAK,,,USD,7.01,13.80,,0.00,0.00,92.01,92.01,,0.00,0.00,0.00,Credit Card,87356G,223200503865,Paid
20-Aug-2022 05:07 PM EDT,KE2Z6WHWA09VW,,57,,999VWR115M848,MICHAEL KOCAK,,,USD,2.39,6.28,,0.00,0.00,31.39,31.39,,0.00,0.00,0.00,Debit Card,021094,223200503848,Paid
20-Aug-2022 05:04 PM EDT,H2S6EGATGKZHM,,56,,999VWR115M848,MICHAEL KOCAK,,,USD,4.62,12.12,,0.00,0.00,60.62,60.62,,0.00,0.00,0.00,Credit Card,75389Z,223200503831,Paid
19-Aug-2022 08:48 PM EDT,X18GPVBZJAZE0,,55,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,057077,223200503814,Paid
19-Aug-2022 08:43 PM EDT,XW79NBS1K09AE,,54,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,000217,223200503797,Paid
19-Aug-2022 08:42 PM EDT,YBZNJGR3E0X48,,53,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,002981,223200503780,Paid
19-Aug-2022 08:34 PM EDT,VMKYK10Y0DD5R,,52,,999VWR115M848,MICHAEL KOCAK,,,USD,2.97,11.69,,0.00,0.00,38.97,38.97,,0.00,0.00,0.00,Debit Card,004314,223200503763,Paid
19-Aug-2022 08:27 PM EDT,X29MT1Y2FDWNR,,51,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,002426,223200503746,Paid
19-Aug-2022 08:21 PM EDT,3Q5E96K6JPF1M,,50,,999VWR115M848,MICHAEL KOCAK,,,USD,1.98,3.90,,0.00,0.00,25.98,25.98,,0.00,0.00,0.00,Credit Card,019765,223200503729,Paid
19-Aug-2022 08:19 PM EDT,MYZSJHBC0YD9M,,49,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,5.52,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Debit Card,002290,223200503712,Paid
19-Aug-2022 08:18 PM EDT,53YD4V9TC81ZY,,48,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,002504,223200503695,Paid
19-Aug-2022 08:17 PM EDT,VC9XG294T86D8,,47,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,002754,223200503678,Paid
19-Aug-2022 08:16 PM EDT,AK8C82BG12WWW,,46,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,002222,223200503661,Paid
19-Aug-2022 08:06 PM EDT,0T3KH96BZPC6P,,45,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
19-Aug-2022 08:03 PM EDT,WZ44ETTAEX0VR,,44,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,5.46,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,078970,223200503644,Paid
19-Aug-2022 07:54 PM EDT,B2RKVRPVE5F0T,,43,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,05337D,223100503627,Paid
19-Aug-2022 07:42 PM EDT,R31X15PXHFMMP,,42,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,00335D,223100503610,Paid
19-Aug-2022 07:31 PM EDT,ZZSVVRNDY000E,,41,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
19-Aug-2022 07:30 PM EDT,5KRJ0T6M63A8W,,40,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
19-Aug-2022 07:27 PM EDT,VAFXV4BTVZVA0,,39,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,000078,223100503593,Paid
19-Aug-2022 07:20 PM EDT,8ZAE8SQP1X6VG,,38,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,10.39,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,09402D,223100503576,Paid
19-Aug-2022 07:15 PM EDT,T9NQA6A2MB8C2,,37,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,001572,223100503559,Paid
19-Aug-2022 07:13 PM EDT,4PJK8C22CWDFW,,36,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,2.00,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Credit Card,03421Z,223100503542,Paid
19-Aug-2022 07:00 PM EDT,AHV2W9KYGKKKP,,35,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,790024,223100503525,Paid
19-Aug-2022 06:52 PM EDT,53P7MEDJ251S8,,34,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.34,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,01910B,223100503508,Paid
19-Aug-2022 06:47 PM EDT,N92BTJ8YBRYBT,,33,,999VWR115M848,MICHAEL KOCAK,,,USD,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,,,,Open
19-Aug-2022 06:46 PM EDT,1WNGVDME404TJ,,32,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,002127,223100503491,Paid
19-Aug-2022 06:44 PM EDT,KV0NR38NN3RJW,,31,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,06298Z,223100503474,Paid
19-Aug-2022 06:43 PM EDT,EG226JZE5RM6M,,30,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,08486D,223100503457,Paid
19-Aug-2022 06:37 PM EDT,K8EJKE90S4VAG,,29,,999VWR115M848,MICHAEL KOCAK,,,USD,3.80,7.47,,0.00,0.00,49.80,49.80,,0.00,0.00,0.00,Credit Card,58453Z,223100503440,Paid
19-Aug-2022 06:32 PM EDT,GG3J73FP5EMFM,,28,,999VWR115M848,MICHAEL KOCAK,,,USD,4.62,9.09,,0.00,0.00,60.62,60.62,,0.00,0.00,0.00,Credit Card,00060C,223100503423,Paid
19-Aug-2022 06:30 PM EDT,BCANJ7Y6W6T3Y,,27,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,5.20,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,067484,223100503406,Paid
19-Aug-2022 06:27 PM EDT,NJY09MXED9RXE,,26,,999VWR115M848,MICHAEL KOCAK,,,USD,4.70,12.34,,0.00,0.00,61.70,61.70,,0.00,0.00,0.00,Debit Card,050268,223100503389,Paid
19-Aug-2022 06:25 PM EDT,KHXXXH1KB5TBJ,,25,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,9.09,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,006472,223100503372,Paid
19-Aug-2022 06:21 PM EDT,D4J8QTVPN2556,,24,,999VWR115M848,MICHAEL KOCAK,,,USD,2.89,0.00,,0.00,0.00,37.89,37.89,,0.00,0.00,0.00,Credit Card,05462D,223100503355,Paid
19-Aug-2022 06:16 PM EDT,FJDD55KRTHDC8,,23,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,703612,223100503338,Paid
19-Aug-2022 06:14 PM EDT,J8CFXJRY94KK2,,22,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,0.00,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Cash,,,Paid
19-Aug-2022 06:12 PM EDT,6WG3XWF8VTV0G,,21,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,34.86,0.00,0.00,Debit Card,001298,223100503321,Refunded
19-Aug-2022 06:03 PM EDT,3Y7AH67CN05NR,,20,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,6.63,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Debit Card,002957,223100503304,Paid
19-Aug-2022 06:01 PM EDT,728ZPC6TJNCWE,,19,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,002363,223100503287,Paid
19-Aug-2022 06:00 PM EDT,68EMHEGJ63T88,,18,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,5.20,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Debit Card,002851,223100503270,Paid
19-Aug-2022 05:58 PM EDT,H2A14044ZQ5SP,,17,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,025099,223100503253,Paid
19-Aug-2022 05:56 PM EDT,G2QHD1HZMFNVE,,16,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,000291,223100503236,Paid
19-Aug-2022 05:55 PM EDT,AQY2HEVHERWTE,,15,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,01918R,223100503219,Paid
19-Aug-2022 05:49 PM EDT,T6AC9GKB78WX0,,14,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.65,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Credit Card,019808,223100503202,Paid
19-Aug-2022 05:48 PM EDT,80SZ69NEQ407A,,13,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,6.24,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,847860,223100503185,Paid
19-Aug-2022 05:43 PM EDT,J7N2V7P4NXQ7T,,12,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,1.30,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,002833,223100503168,Paid
19-Aug-2022 05:35 PM EDT,8W9ZNKVQKTAWW,,11,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,43056G,223100503151,Paid
19-Aug-2022 05:32 PM EDT,T91DR0KSA10GC,,10,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,09950C,223100503134,Paid
19-Aug-2022 05:25 PM EDT,WYT3EE22R4WM4,,09,,999VWR115M848,MICHAEL KOCAK,,,USD,3.80,9.96,,0.00,0.00,49.80,49.80,,0.00,0.00,0.00,Credit Card,001290,223100503117,Paid
19-Aug-2022 05:24 PM EDT,DTTV3CVJNKT8P,,08,,999VWR115M848,MICHAEL KOCAK,,,USD,3.30,8.66,,0.00,0.00,43.30,43.30,,0.00,0.00,0.00,Debit Card,001594,223100503100,Paid
19-Aug-2022 05:22 PM EDT,6JSZZGBW0818R,,07,,999VWR115M848,MICHAEL KOCAK,,,USD,2.89,5.68,,0.00,0.00,37.89,37.89,,0.00,0.00,0.00,Credit Card,03157D,223100503083,Paid
19-Aug-2022 05:18 PM EDT,996A4XVF53Q4W,,06,,999VWR115M848,MICHAEL KOCAK,,,USD,3.88,9.16,,0.00,0.00,50.88,50.88,,0.00,0.00,0.00,Credit Card,24898Z,223100503066,Paid
19-Aug-2022 05:17 PM EDT,Y7DRJNRF0FX0T,,05,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,019222,223100503049,Paid
19-Aug-2022 05:16 PM EDT,6221KKBD7406P,,04,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,001585,223100503032,Paid
19-Aug-2022 05:14 PM EDT,103X8GC73P5PG,,03,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,3.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,06376Z,223100503015,Paid
19-Aug-2022 05:13 PM EDT,0A3HVA0EW9YWJ,,02,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,00114P,223100502998,Paid
19-Aug-2022 05:11 PM EDT,CCXJ5VD00PSME,,01,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,5.52,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Credit Card,03402D,223100502981,Paid
19-Aug-2022 05:09 PM EDT,NDH0XHCE0KWMT,,99,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,6.63,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Debit Card,093992,223100502964,Paid
19-Aug-2022 05:08 PM EDT,3NNFENTPAK0N6,,98,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Cash,,,Paid
19-Aug-2022 05:07 PM EDT,MMNS2XSJ3SJQY,,97,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,3.68,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,060834,223100502947,Paid
19-Aug-2022 05:06 PM EDT,30PS23M14SHVJ,,96,,999VWR115M848,MICHAEL KOCAK,,,USD,4.54,11.91,,0.00,0.00,59.54,59.54,,0.00,0.00,0.00,Credit Card,019474,223100502930,Paid
19-Aug-2022 05:04 PM EDT,E0FEZB14ZS29T,,95,,999VWR115M848,MICHAEL KOCAK,,,USD,4.62,9.09,,0.00,0.00,60.62,60.62,,0.00,0.00,0.00,Credit Card,06782Z,223100502913,Paid
19-Aug-2022 05:02 PM EDT,72ZNP2Y6QTJSW,,94,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,2.76,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Debit Card,190737,223100502896,Paid
19-Aug-2022 05:02 PM EDT,78E82BYG4ZD5C,,93,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,1.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Credit Card,06938Z,223100502879,Paid
19-Aug-2022 05:01 PM EDT,WXTJPAEXTBSBA,,92,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,02289P,223100502862,Paid
19-Aug-2022 05:00 PM EDT,RETEQZN3P5WV8,,91,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,619110,223100502845,Paid
19-Aug-2022 04:59 PM EDT,1MTNBVRBRH2GA,,90,,999VWR115M848,MICHAEL KOCAK,,,USD,1.98,3.90,,0.00,0.00,25.98,25.98,,0.00,0.00,0.00,Debit Card,002300,223100502828,Paid
19-Aug-2022 04:58 PM EDT,6796631CF9YM2,,89,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,5.03,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Debit Card,000369,223100502811,Paid
18-Aug-2022 08:19 PM EDT,PE115NQNJ3C34,,88,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,00273P,223100504672,Paid
18-Aug-2022 08:16 PM EDT,7GSFCK3TRNJ6C,,87,,999VWR115M848,MICHAEL KOCAK,,,USD,4.13,0.00,,0.00,0.00,54.13,54.13,,0.00,0.00,0.00,Cash,,,Paid
18-Aug-2022 08:14 PM EDT,PHYQGJWG0PAN0,,86,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,0.00,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Cash,,,Paid
18-Aug-2022 08:12 PM EDT,QP9SFAT2PKA6T,,85,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,0.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Cash,,,Paid
18-Aug-2022 08:08 PM EDT,ZMP3K3MR7YN74,,84,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
18-Aug-2022 08:06 PM EDT,BST1C9YMD94ZG,,83,,999VWR115M848,MICHAEL KOCAK,,,USD,2.56,10.07,,0.00,0.00,33.56,33.56,,0.00,0.00,0.00,Credit Card,806472,223100504655,Paid
18-Aug-2022 08:03 PM EDT,VBK64XMCRH2RT,,82,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,6.24,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,885428,223100504638,Paid
18-Aug-2022 07:51 PM EDT,CX5SR3XQHNVDA,,81,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,165419,223000504621,Paid
18-Aug-2022 07:38 PM EDT,M0HBQ0B3YWZYR,,80,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,000334,223000504604,Paid
18-Aug-2022 07:36 PM EDT,H3DQGJ6RYHAGA,,79,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,5.20,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Credit Card,02769Z,223000504587,Paid
18-Aug-2022 07:34 PM EDT,KSPVPHZSD1MTT,,78,,999VWR115M848,MICHAEL KOCAK,,,USD,0.17,0.00,,0.00,0.00,2.17,2.17,,0.00,0.00,0.00,Cash,,,Paid
18-Aug-2022 07:33 PM EDT,QCKQ6YWNFYGY4,,77,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,869299,223000504570,Paid
18-Aug-2022 07:32 PM EDT,25QPP19ECJ4M8,,76,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,09601P,223000504553,Paid
18-Aug-2022 07:31 PM EDT,7MD8FFWS4Y2Y6,,75,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,001084,223000504536,Paid
18-Aug-2022 07:27 PM EDT,FTWJNMFPK27D8,,74,,999VWR115M848,MICHAEL KOCAK,,,USD,2.81,5.52,,0.00,0.00,36.81,36.81,,0.00,0.00,0.00,Debit Card,066279,223000504519,Paid
18-Aug-2022 07:17 PM EDT,VYEK31NJVP3JY,,73,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.00,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,121477,223000504502,Paid
18-Aug-2022 07:15 PM EDT,KP6GR6A979XKW,,72,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,191262,223000504485,Paid
18-Aug-2022 07:10 PM EDT,3GY9TW5VTWZEE,,71,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Cash,,,Paid
18-Aug-2022 07:08 PM EDT,SQPXHQY3YB2XE,,70,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,0.00,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,018280,223000504468,Paid
18-Aug-2022 07:04 PM EDT,E3FAKC8AR6WRE,,69,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,001427,223000504451,Paid
18-Aug-2022 07:02 PM EDT,BAWY49YB0JCEJ,,68,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,2.60,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,002154,223000504434,Paid
18-Aug-2022 07:00 PM EDT,GHNB4NA68739W,,67,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,01662I,223000504417,Paid
18-Aug-2022 06:56 PM EDT,Z87BR1AC7ZW8E,,66,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,0.00,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Credit Card,06096Z,223000504400,Paid
18-Aug-2022 06:54 PM EDT,ZKENBFY01M5FM,,65,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,002394,223000504383,Paid
18-Aug-2022 06:53 PM EDT,RD220GMHWZKBE,,64,,999VWR115M848,MICHAEL KOCAK,,,USD,1.40,0.00,,0.00,0.00,18.40,18.40,,0.00,0.00,0.00,Cash,,,Paid
18-Aug-2022 06:50 PM EDT,4HNQV0V1M219E,,63,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,1.95,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,001965,223000504366,Paid
18-Aug-2022 06:46 PM EDT,1WPNWMG32XQ28,,62,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.12,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,001082,223000504349,Paid
18-Aug-2022 06:32 PM EDT,VCJB8P14HZP6A,,61,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,07637C,223000504332,Paid
18-Aug-2022 06:30 PM EDT,G3EFFKA0H7AVP,,60,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,01002D,223000504315,Paid
18-Aug-2022 06:22 PM EDT,H97YCE3EZ3V9A,,59,,999VWR115M848,MICHAEL KOCAK,,,USD,1.98,5.20,,0.00,0.00,25.98,25.98,,0.00,0.00,0.00,Credit Card,09479I,223000504298,Paid
18-Aug-2022 06:17 PM EDT,EDM0THFWNG846,,58,,999VWR115M848,MICHAEL KOCAK,,BRETT MIDDLEBROOK,USD,3.63,14.29,,0.00,0.00,47.63,47.63,,0.00,0.00,0.00,Credit Card,03025P,223000504281,Paid
18-Aug-2022 06:15 PM EDT,BNW7W312MHDK4,,57,,999VWR115M848,MICHAEL KOCAK,,,USD,0.99,3.90,,0.00,0.00,12.99,12.99,,0.00,0.00,0.00,Debit Card,001462,223000504264,Paid
18-Aug-2022 06:14 PM EDT,0X3EK63FGV286,,56,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,6.06,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Credit Card,41896Z,223000504247,Paid
18-Aug-2022 06:08 PM EDT,X7399TB3NVGDG,,55,,999VWR115M848,MICHAEL KOCAK,,,USD,6.52,0.00,,0.00,0.00,85.52,85.52,,0.00,0.00,0.00,Debit Card,010509,223000504230,Paid
18-Aug-2022 06:05 PM EDT,R77BPDE87G2YC,,54,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,2.60,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Credit Card,018407,223000504213,Paid
18-Aug-2022 06:02 PM EDT,AXBD3M51WEPCG,,53,,999VWR115M848,MICHAEL KOCAK,,,USD,1.32,3.46,,0.00,0.00,17.32,17.32,,0.00,0.00,0.00,Debit Card,002584,223000504196,Paid
18-Aug-2022 05:48 PM EDT,ZE7JW8DGMQ20T,,52,,999VWR115M848,MICHAEL KOCAK,,,USD,0.33,0.00,,0.00,0.00,4.33,4.33,,0.00,0.00,0.00,Debit Card,001087,223000504179,Paid
18-Aug-2022 05:34 PM EDT,J8908YN7DNC22,,51,,999VWR115M848,MICHAEL KOCAK,,,USD,2.31,4.55,,0.00,0.00,30.31,30.31,,0.00,0.00,0.00,Debit Card,002738,223000504162,Paid
18-Aug-2022 05:30 PM EDT,G65DSGYYKC83T,,50,,999VWR115M848,MICHAEL KOCAK,,,USD,2.64,5.20,,0.00,0.00,34.64,34.64,,0.00,0.00,0.00,Debit Card,000197,223000504145,Paid
